,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
1998,1998,1998,1.03,Premium,E,VS2,61.3,58.0,6.53,6.5,3.99,7484
1999,1999,1999,0.75,Ideal,F,SI1,61.9,54.0,5.83,5.85,3.62,2743
2000,2000,2000,0.23,Very Good,E,VVS1,61.9,57.0,3.94,3.97,2.44,525
2001,2001,2001,0.3,Premium,D,VS2,61.5,59.0,4.22,4.26,2.62,710
2002,2002,2002,1.34,Ideal,I,VS2,62.0,57.0,7.08,7.04,4.37,8590
2003,2003,2003,0.24,Very Good,E,VVS2,60.4,62.0,3.96,3.98,2.39,485
2004,2004,2004,0.3,Very Good,D,SI1,61.8,55.0,4.35,4.38,2.69,608
2005,2005,2005,0.32,Very Good,D,VVS2,63.1,56.0,4.37,4.38,2.76,956
2006,2006,2006,0.26,Ideal,H,VS1,61.6,55.0,4.14,4.16,2.54,436
2007,2007,2007,1.01,Good,G,VS1,63.1,57.0,6.35,6.39,4.02,6272
2008,2008,2008,1.61,Ideal,E,VS2,62.0,55.0,7.49,7.56,4.67,14519
2009,2009,2009,0.27,Ideal,E,VVS2,62.0,55.0,4.15,4.2,2.59,622
2010,2010,2010,1.04,Premium,F,SI1,62.2,56.0,6.49,6.52,4.04,4890
2011,2011,2011,1.01,Ideal,D,SI1,60.4,60.0,6.51,6.47,3.92,5000
2012,2012,2012,0.79,Premium,E,VS1,61.2,58.0,5.97,5.93,3.65,3643
2013,2013,2013,1.66,Ideal,G,VS2,61.5,54.0,7.64,7.55,4.68,14646
2014,2014,2014,1.0,Ideal,F,SI1,58.7,57.0,6.51,6.54,3.83,4829
2015,2015,2015,1.0,Premium,I,SI1,62.4,61.0,6.23,6.16,3.88,3617
2016,2016,2016,1.06,Very Good,D,VS2,61.8,55.0,6.55,6.58,4.06,7479
2017,2017,2017,0.5,Ideal,D,SI1,62.0,58.0,5.07,5.1,3.15,1569
2018,2018,2018,0.56,Ideal,D,VS1,61.0,57.0,5.36,5.32,3.25,1924
2019,2019,2019,1.03,Very Good,I,SI2,62.9,59.0,6.38,6.4,4.02,3924
2020,2020,2020,0.35,Ideal,H,IF,61.9,54.0,4.53,4.55,2.82,1052
2021,2021,2021,2.25,Premium,I,SI2,60.0,60.0,8.5,8.46,5.1,17114
2022,2022,2022,1.21,Ideal,G,VS1,61.9,57.0,6.82,6.85,4.23,8599
2023,2023,2023,0.72,Premium,G,SI2,61.7,59.0,5.73,5.68,3.52,1929
2024,2024,2024,0.34,Ideal,D,VS2,60.3,57.0,4.53,4.56,2.73,742
2025,2025,2025,0.4,Good,E,SI1,63.5,55.0,4.73,4.76,3.01,687
2026,2026,2026,0.32,Ideal,D,VS2,62.8,55.0,4.33,4.37,2.73,758
2027,2027,2027,0.77,Premium,E,VS2,62.6,58.0,5.82,5.85,3.67,3107
2028,2028,2028,0.36,Premium,E,SI1,60.9,58.0,4.57,4.61,2.79,719
2029,2029,2029,0.71,Ideal,G,VVS2,61.5,56.0,5.72,5.76,3.53,3030
2030,2030,2030,0.5,Ideal,F,VVS1,62.1,56.0,5.06,5.09,3.14,2100
2031,2031,2031,1.01,Very Good,E,SI1,63.7,56.0,6.36,6.32,4.04,5551
2032,2032,2032,0.55,Ideal,G,SI1,60.8,57.0,5.3,5.34,3.24,1274
2033,2033,2033,0.32,Good,D,SI2,63.8,57.0,4.34,4.36,2.77,612
2034,2034,2034,2.01,Premium,H,VS2,61.1,59.0,8.13,8.06,4.94,17073
2035,2035,2035,1.0,Very Good,F,SI2,63.1,59.0,6.31,6.38,4.0,4054
2036,2036,2036,1.0,Very Good,E,SI2,62.8,58.0,6.35,6.38,4.0,4250
2037,2037,2037,0.75,Ideal,D,VS1,61.9,56.0,5.81,5.85,3.61,3334
2038,2038,2038,0.27,Ideal,J,VS2,60.1,57.0,4.23,4.27,2.53,357
2039,2039,2039,0.76,Ideal,D,SI1,62.8,57.0,5.79,5.81,3.64,2699
2040,2040,2040,0.38,Ideal,E,VS2,61.8,54.0,4.66,4.62,2.86,893
2041,2041,2041,0.7,Ideal,D,SI2,62.4,56.0,5.67,5.71,3.55,2676
2042,2042,2042,1.14,Ideal,H,SI2,60.3,57.0,6.83,6.77,4.12,5164
2043,2043,2043,0.5,Ideal,F,VVS2,62.3,58.0,5.05,5.09,3.17,1933
2044,2044,2044,0.56,Ideal,H,VS2,62.5,53.0,5.3,5.28,3.31,1591
2045,2045,2045,1.22,Premium,H,SI1,59.9,60.0,6.96,6.88,4.14,7481
2046,2046,2046,0.32,Ideal,E,IF,61.2,56.0,4.42,4.45,2.71,918
2047,2047,2047,0.42,Premium,G,VS2,61.3,58.0,4.84,4.79,2.95,1035
2048,2048,2048,0.31,Ideal,E,VS1,61.4,57.0,4.32,4.37,2.67,724
2049,2049,2049,0.56,Good,F,SI1,58.2,65.0,5.4,5.44,3.14,1415
2050,2050,2050,2.08,Good,I,SI2,63.9,58.0,8.13,8.09,5.13,12193
2051,2051,2051,0.32,Very Good,G,VS1,60.1,61.0,4.42,4.44,2.66,671
2052,2052,2052,0.71,Ideal,G,SI1,60.8,55.0,5.81,5.74,3.51,2421
2053,2053,2053,0.4,Premium,E,VS1,61.3,60.0,4.77,4.71,2.91,1125
2054,2054,2054,0.9,Very Good,D,VS2,62.6,60.0,6.09,6.15,3.83,4521
2055,2055,2055,0.7,Premium,D,SI2,61.7,60.0,5.75,5.7,3.53,2410
2056,2056,2056,0.51,Very Good,G,VS2,62.9,58.0,5.05,5.08,3.19,1577
2057,2057,2057,1.01,Very Good,F,VS2,62.6,57.0,6.34,6.37,3.99,6479
2058,2058,2058,1.01,Fair,F,SI2,65.4,58.0,6.16,6.1,4.04,3246
2059,2059,2059,1.01,Very Good,I,SI1,62.7,57.0,6.41,6.47,4.04,4269
2060,2060,2060,1.02,Ideal,G,VS1,61.8,57.0,6.45,6.48,3.99,6073
2061,2061,2061,1.02,Premium,D,SI1,62.4,60.0,6.44,6.39,4.0,5758
2062,2062,2062,1.47,Ideal,I,SI1,62.3,55.0,7.28,7.3,4.54,8457
2063,2063,2063,1.02,Ideal,D,VS2,61.8,56.0,6.47,6.52,4.01,6539
2064,2064,2064,0.54,Ideal,G,SI2,61.6,56.0,5.25,5.28,3.25,1327
2065,2065,2065,0.3,Ideal,F,VS2,61.5,55.0,4.34,4.37,2.67,776
2066,2066,2066,0.42,Ideal,E,SI2,62.9,55.0,4.77,4.8,3.01,873
2067,2067,2067,0.71,Premium,H,SI1,60.0,61.0,5.79,5.75,3.46,2207
2068,2068,2068,1.01,Very Good,G,VS1,59.1,63.0,6.5,6.46,3.83,6338
2069,2069,2069,0.33,Ideal,F,VVS2,61.4,57.0,4.44,4.47,2.74,892
2070,2070,2070,0.37,Ideal,J,VS1,62.3,54.0,4.58,4.63,2.87,714
2071,2071,2071,0.31,Ideal,G,VVS2,62.0,54.0,4.35,4.36,2.7,708
2072,2072,2072,0.53,Fair,D,SI1,64.6,55.0,5.09,5.05,3.29,1308
2073,2073,2073,0.71,Premium,G,SI2,61.2,59.0,5.74,5.71,3.5,2264
2074,2074,2074,1.55,Ideal,J,VVS2,62.0,58.0,7.35,7.38,4.57,7087
2075,2075,2075,0.78,Premium,F,SI1,60.9,59.0,5.95,5.92,3.62,2777
2076,2076,2076,0.31,Ideal,G,IF,62.6,56.0,4.38,4.35,2.73,988
2077,2077,2077,0.32,Premium,G,VS2,62.4,58.0,4.38,4.38,2.73,561
2078,2078,2078,0.78,Very Good,F,VS1,58.8,59.0,6.11,6.04,3.58,3590
2079,2079,2079,1.06,Ideal,G,VS1,59.4,56.0,6.66,6.6,3.93,7106
2080,2080,2080,1.6,Ideal,D,VS2,62.8,54.0,7.5,7.53,4.73,15984
2081,2081,2081,0.54,Ideal,G,VS2,61.6,55.0,5.27,5.25,3.24,1656
2082,2082,2082,0.71,Ideal,J,VS2,62.0,54.0,5.76,5.74,3.56,2274
2083,2083,2083,1.02,Ideal,J,VS2,61.1,54.0,6.47,6.5,3.97,4150
2084,2084,2084,1.51,Ideal,G,VVS2,62.4,56.0,7.32,7.37,4.58,13653
2085,2085,2085,0.41,Ideal,E,VS2,61.8,55.0,4.83,4.78,2.97,975
2086,2086,2086,2.03,Very Good,I,VS2,60.0,59.0,8.16,8.21,4.94,13820
2087,2087,2087,0.58,Ideal,H,VS1,61.4,57.0,5.38,5.39,3.3,1672
2088,2088,2088,0.4,Premium,G,VVS2,60.9,58.0,4.75,4.78,2.9,962
2089,2089,2089,0.58,Ideal,H,VVS2,61.6,56.0,5.3,5.33,3.27,2137
2090,2090,2090,1.04,Ideal,G,SI2,61.9,56.0,6.51,6.46,4.03,4442
2091,2091,2091,1.0,Good,H,SI1,57.8,62.0,6.53,6.51,3.77,4326
2092,2092,2092,1.33,Premium,I,SI1,61.6,58.0,7.03,6.95,4.31,6787
2093,2093,2093,0.31,Ideal,D,VS2,62.7,57.0,4.31,4.34,2.71,761
2094,2094,2094,0.42,Ideal,G,SI1,61.4,57.0,4.83,4.79,2.95,945
2095,2095,2095,0.5,Fair,E,SI1,64.9,57.0,5.01,4.97,3.24,2600
2096,2096,2096,0.71,Premium,E,VS2,61.6,60.0,5.79,5.68,3.53,3374
2097,2097,2097,0.28,Very Good,E,VS1,61.4,60.0,4.23,4.28,2.61,484
2098,2098,2098,0.74,Ideal,F,VS1,61.6,56.0,5.81,5.86,3.6,3712
2099,2099,2099,1.03,Premium,F,SI1,62.9,59.0,6.45,6.41,4.04,5271
2100,2100,2100,1.23,Very Good,I,VS2,61.2,57.0,6.89,6.93,4.21,6651
2101,2101,2101,0.56,Ideal,E,VVS2,61.1,56.0,5.35,5.32,3.26,2507
2102,2102,2102,0.31,Ideal,D,VS2,61.4,56.0,4.37,4.41,2.69,669
2103,2103,2103,2.06,Premium,G,SI2,61.0,59.0,8.26,8.21,5.04,11976
2104,2104,2104,1.6,Ideal,I,VS1,60.9,57.0,7.58,7.57,4.61,8518
2105,2105,2105,0.36,Ideal,F,VS2,61.3,55.0,4.58,4.62,2.82,957
2106,2106,2106,1.2,Premium,D,VS2,62.3,58.0,6.84,6.77,4.23,9316
2107,2107,2107,0.74,Very Good,G,SI2,61.7,60.0,5.79,5.85,3.59,2275
2108,2108,2108,0.33,Ideal,D,VS2,61.8,57.0,4.47,4.43,2.75,1002
2109,2109,2109,0.34,Very Good,H,VVS1,61.3,54.0,4.51,4.56,2.78,638
2110,2110,2110,1.5,Premium,G,VS2,61.7,58.0,7.35,7.3,4.52,11189
2111,2111,2111,2.0,Premium,J,SI1,62.5,60.0,8.04,8.08,5.04,15164
2112,2112,2112,0.3,Ideal,G,VS1,62.4,57.0,4.28,4.31,2.68,605
2113,2113,2113,0.63,Premium,H,VVS2,61.9,59.0,5.46,5.39,3.36,2313
2114,2114,2114,0.31,Ideal,D,SI1,61.8,56.0,4.34,4.38,2.7,616
2115,2115,2115,0.3,Premium,D,VVS1,61.0,61.0,4.34,4.3,2.63,958
2116,2116,2116,0.44,Ideal,E,VS1,62.5,56.0,4.83,4.87,3.03,1250
2117,2117,2117,0.26,Premium,F,VVS1,62.0,59.0,4.07,4.1,2.54,740
2118,2118,2118,0.26,Ideal,G,VVS1,61.7,55.0,4.1,4.14,2.54,554
2119,2119,2119,0.51,Ideal,E,SI1,61.3,55.0,5.18,5.15,3.17,1410
2120,2120,2120,1.01,Very Good,F,VS1,61.3,61.0,6.36,6.41,3.91,7258
2121,2121,2121,0.57,Ideal,F,VS1,61.6,56.0,5.36,5.32,3.3,1984
2122,2122,2122,0.53,Ideal,H,VVS1,61.1,56.0,5.2,5.23,3.19,2021
2123,2123,2123,1.01,Fair,G,VS1,64.9,60.0,6.34,6.23,4.05,6356
2124,2124,2124,0.31,Premium,E,VVS2,61.9,59.0,4.35,4.31,2.68,1046
2125,2125,2125,1.01,Premium,E,SI2,62.9,61.0,6.39,6.32,3.99,3564
2126,2126,2126,0.3,Very Good,E,VVS2,62.1,58.0,4.27,4.31,2.66,680
2127,2127,2127,0.71,Ideal,H,VVS2,60.9,56.0,5.77,5.83,3.53,3371
2128,2128,2128,0.3,Ideal,E,SI2,62.4,54.0,4.3,4.33,2.69,464
2129,2129,2129,1.01,Premium,G,VS2,62.1,58.0,6.49,6.4,4.0,6471
2130,2130,2130,1.04,Ideal,F,VVS2,62.2,56.0,6.45,6.53,4.04,8716
2131,2131,2131,0.31,Premium,F,VS2,61.5,59.0,4.35,4.37,2.68,625
2132,2132,2132,2.05,Ideal,F,SI2,62.0,55.0,8.25,8.08,5.07,17746
2133,2133,2133,1.01,Good,E,SI2,62.5,62.0,6.33,6.38,3.98,4242
2134,2134,2134,0.7,Ideal,E,SI1,61.4,57.0,5.75,5.73,3.52,2878
2135,2135,2135,1.0,Very Good,H,VS1,58.3,63.0,6.62,6.55,3.83,4946
2136,2136,2136,1.01,Premium,E,SI1,61.0,59.0,6.48,6.43,3.94,6460
2137,2137,2137,0.51,Premium,G,VVS2,62.4,59.0,5.11,5.09,3.18,1890
2138,2138,2138,1.03,Premium,F,VS2,62.5,57.0,6.47,6.44,4.05,6989
2139,2139,2139,0.53,Premium,D,SI1,60.2,60.0,5.27,5.24,3.16,1624
2140,2140,2140,0.5,Ideal,F,SI1,61.9,56.0,5.08,5.1,3.15,1317
2141,2141,2141,1.01,Good,G,SI2,62.9,58.0,6.36,6.41,4.01,4416
2142,2142,2142,1.54,Premium,J,IF,61.9,59.0,7.42,7.36,4.58,9258
2143,2143,2143,0.8,Ideal,F,VS1,61.9,56.0,5.97,5.94,3.69,3864
2144,2144,2144,0.52,Ideal,F,VS2,61.2,57.0,5.2,5.2,3.18,1550
2145,2145,2145,0.41,Ideal,J,VS2,63.6,57.0,4.72,4.68,2.99,647
2146,2146,2146,0.32,Ideal,F,IF,61.4,54.0,4.41,4.46,2.72,979
2147,2147,2147,0.54,Premium,G,VS2,61.3,58.0,5.21,5.15,3.17,1637
2148,2148,2148,1.22,Premium,H,VS2,62.4,60.0,6.89,6.83,4.27,7055
2149,2149,2149,1.01,Good,E,SI1,63.6,56.0,6.37,6.32,4.03,4964
2150,2150,2150,0.71,Premium,G,VS1,59.6,62.0,5.73,5.65,3.39,2572
2151,2151,2151,0.75,Ideal,I,VS2,61.9,56.0,5.83,5.85,3.62,2453
2152,2152,2152,0.33,Ideal,G,VS2,62.3,57.0,4.42,4.45,2.77,579
2153,2153,2153,2.01,Premium,H,SI1,61.5,58.0,8.13,8.06,4.99,17408
2154,2154,2154,0.52,Ideal,G,VS1,61.2,57.0,5.17,5.2,3.16,1689
2155,2155,2155,0.7,Ideal,I,VVS2,61.6,56.0,5.72,5.74,3.53,2367
2156,2156,2156,0.27,Ideal,E,VVS2,62.2,57.0,4.15,4.17,2.59,622
2157,2157,2157,0.37,Good,I,SI1,64.0,57.0,4.55,4.58,2.96,463
2158,2158,2158,1.14,Ideal,H,SI2,62.3,57.0,6.72,6.67,4.17,5063
2159,2159,2159,1.2,Premium,I,SI2,58.6,61.0,6.92,6.89,4.05,5535
2160,2160,2160,0.69,Ideal,H,SI2,62.0,56.0,5.7,5.65,3.52,1822
2161,2161,2161,1.01,Premium,D,SI2,61.4,60.0,6.42,6.45,3.94,4313
2162,2162,2162,1.59,Premium,E,VS1,61.5,61.0,7.36,7.41,4.54,17666
2163,2163,2163,0.34,Ideal,E,VS1,62.1,55.0,4.49,4.46,2.78,745
2164,2164,2164,1.01,Good,E,SI2,63.6,59.0,6.3,6.34,4.02,4306
2165,2165,2165,1.01,Premium,F,SI2,61.5,61.0,6.46,6.51,3.99,4877
2166,2166,2166,0.34,Premium,H,VS2,60.3,60.0,4.56,4.53,2.74,689
2167,2167,2167,1.03,Premium,D,VS2,62.5,58.0,6.42,6.48,4.02,7274
2168,2168,2168,0.84,Good,D,SI1,57.8,63.0,6.38,6.31,3.69,3926
2169,2169,2169,1.09,Ideal,H,SI1,61.8,57.0,6.6,6.63,4.08,5260
2170,2170,2170,0.57,Ideal,D,VS2,60.9,56.0,5.4,5.43,3.29,2088
2171,2171,2171,1.01,Very Good,F,SI1,63.1,58.0,6.34,6.3,3.99,4674
2172,2172,2172,0.3,Ideal,G,VVS1,62.1,54.0,4.31,4.33,2.68,764
2173,2173,2173,1.22,Ideal,H,VS1,62.4,56.0,6.85,6.78,4.25,7633
2174,2174,2174,0.41,Ideal,F,VVS2,61.9,56.0,4.81,4.76,2.96,1131
2175,2175,2175,0.4,Very Good,E,VS2,63.4,57.0,4.74,4.68,2.98,1087
2176,2176,2176,0.38,Ideal,E,VVS2,62.3,57.0,4.63,4.65,2.88,1100
2177,2177,2177,1.7,Premium,H,VS2,61.8,59.0,7.61,7.54,4.69,13134
2178,2178,2178,0.3,Very Good,F,SI2,60.5,61.0,4.28,4.33,2.6,394
2179,2179,2179,0.36,Ideal,H,SI1,61.6,56.0,4.57,4.6,2.82,555
2180,2180,2180,1.0,Premium,G,VS1,60.0,59.0,6.47,6.44,3.86,6300
2181,2181,2181,1.24,Ideal,G,VS1,61.4,55.0,6.92,6.96,4.27,8483
2182,2182,2182,0.35,Ideal,G,VS1,61.8,55.0,4.53,4.56,2.81,706
2183,2183,2183,0.31,Very Good,I,VS1,62.3,56.0,4.34,4.37,2.71,568
2184,2184,2184,1.51,Premium,E,VS2,62.9,59.0,7.28,7.32,4.58,14215
2185,2185,2185,0.91,Premium,H,SI2,61.2,59.0,6.21,6.19,3.79,3394
2186,2186,2186,1.51,Very Good,F,SI1,62.7,55.0,7.25,7.31,4.57,11221
2187,2187,2187,0.5,Premium,E,VS2,60.7,61.0,5.16,5.13,3.11,1624
2188,2188,2188,0.34,Ideal,F,VS2,62.1,56.0,4.48,4.5,2.79,906
2189,2189,2189,1.0,Fair,F,SI2,65.6,55.0,6.25,6.21,4.08,3740
2190,2190,2190,0.63,Ideal,I,IF,62.7,56.0,5.49,5.52,3.45,2547
2191,2191,2191,2.01,Very Good,I,SI2,62.8,57.0,7.96,8.04,5.04,13803
2192,2192,2192,0.31,Ideal,G,VVS2,61.6,56.0,4.32,4.35,2.67,707
2193,2193,2193,0.33,Very Good,I,SI2,62.5,56.0,4.39,4.42,2.75,450
2194,2194,2194,0.7,Ideal,F,SI2,59.8,56.0,5.86,5.79,3.48,2276
2195,2195,2195,0.93,Premium,G,VS1,61.7,59.0,6.21,6.23,3.84,4136
2196,2196,2196,1.51,Very Good,I,VVS2,62.8,59.0,7.19,7.16,4.51,9974
2197,2197,2197,1.04,Ideal,D,SI2,61.7,56.0,6.51,6.53,4.02,4978
2198,2198,2198,0.71,Very Good,H,SI1,61.6,58.0,5.73,5.75,3.53,2010
2199,2199,2199,1.02,Ideal,E,SI1,62.5,56.0,6.41,6.45,4.02,5255
2200,2200,2200,0.31,Very Good,H,VVS2,63.0,60.0,4.27,4.33,2.71,625
2201,2201,2201,0.5,Premium,E,VS2,62.8,61.0,5.08,5.06,3.19,1815
2202,2202,2202,0.85,Good,E,VS2,59.9,57.0,6.13,6.19,3.68,4372
2203,2203,2203,0.35,Very Good,I,VS2,60.7,62.0,4.52,4.57,2.76,491
2204,2204,2204,2.02,Premium,G,SI2,60.0,58.0,8.25,8.19,4.93,17051
2205,2205,2205,1.0,Premium,E,SI1,62.1,59.0,6.43,6.38,3.96,5497
2206,2206,2206,1.22,Ideal,I,SI2,62.3,57.0,6.77,6.83,4.24,5359
2207,2207,2207,0.38,Premium,D,SI2,62.1,58.0,4.61,4.65,2.87,683
2208,2208,2208,0.33,Ideal,H,IF,62.0,54.0,4.46,4.48,2.77,956
2209,2209,2209,0.37,Ideal,E,VS1,61.1,55.0,4.68,4.63,2.85,999
2210,2210,2210,0.34,Very Good,G,VS1,61.0,59.0,4.5,4.54,2.75,657
2211,2211,2211,1.02,Ideal,E,SI2,62.3,56.0,6.43,6.37,3.99,4702
2212,2212,2212,1.14,Premium,F,SI2,62.2,58.0,6.7,6.65,4.15,4504
2213,2213,2213,0.51,Ideal,E,VS2,61.1,57.0,5.19,5.16,3.17,1595
2214,2214,2214,2.02,Very Good,G,SI2,59.5,60.0,8.21,8.25,4.89,18236
2215,2215,2215,0.34,Premium,D,VS2,60.8,58.0,4.54,4.51,2.75,805
2216,2216,2216,0.9,Premium,E,SI2,62.0,58.0,6.13,6.09,3.79,4270
2217,2217,2217,0.43,Premium,G,VVS1,61.5,58.0,4.88,4.85,2.99,1207
2218,2218,2218,0.37,Very Good,D,VS1,62.4,56.0,4.58,4.61,2.87,846
2219,2219,2219,0.73,Ideal,E,VS2,62.5,57.0,5.74,5.76,3.59,2593
2220,2220,2220,0.42,Very Good,H,SI1,60.2,55.0,4.79,4.82,2.9,898
2221,2221,2221,0.75,Very Good,E,VS2,62.5,57.0,5.78,5.84,3.63,3425
2222,2222,2222,1.15,Ideal,G,VS2,62.0,58.0,6.74,6.69,4.16,6653
2223,2223,2223,1.01,Premium,D,SI1,60.5,60.0,6.53,6.51,3.95,4969
2224,2224,2224,0.9,Good,D,SI2,63.9,56.0,6.08,6.04,3.87,3745
2225,2225,2225,0.51,Very Good,D,VS1,60.5,58.0,5.21,5.23,3.16,1865
2226,2226,2226,1.12,Ideal,E,VVS1,61.7,56.0,6.65,6.69,4.11,10984
2227,2227,2227,1.5,Premium,E,SI2,62.3,58.0,7.34,7.3,4.56,9242
2228,2228,2228,1.54,Premium,H,VS2,62.1,59.0,7.38,7.31,4.57,10619
2229,2229,2229,1.03,Premium,G,SI2,60.3,60.0,6.54,6.57,3.95,4744
2230,2230,2230,0.61,Ideal,H,SI1,62.8,55.0,5.39,5.44,3.39,1395
2231,2231,2231,1.04,Very Good,F,SI1,58.9,62.0,6.63,6.66,3.9,5736
2232,2232,2232,1.31,Ideal,J,SI2,63.3,56.4,6.89,6.82,4.34,5258
2233,2233,2233,0.55,Ideal,F,VS2,61.2,56.0,5.28,5.33,3.25,1956
2234,2234,2234,0.56,Ideal,E,SI1,60.5,57.0,5.29,5.32,3.22,1778
2235,2235,2235,2.08,Very Good,H,SI1,62.9,58.0,8.15,8.07,5.1,17666
2236,2236,2236,2.05,Premium,I,SI2,61.2,60.0,8.19,8.13,4.99,13892
2237,2237,2237,1.05,Premium,H,SI2,62.3,58.0,6.53,6.47,4.05,4050
2238,2238,2238,1.55,Premium,H,VS1,62.4,60.0,7.34,7.37,4.59,12100
2239,2239,2239,0.31,Premium,E,VS2,61.0,58.0,4.34,4.36,2.65,680
2240,2240,2240,1.01,Premium,H,VS2,61.8,59.0,6.5,6.44,4.0,5260
2241,2241,2241,0.5,Ideal,E,VS1,61.5,58.0,5.12,5.09,3.14,1682
2242,2242,2242,0.72,Ideal,E,SI2,62.1,55.0,5.74,5.78,3.58,2720
2243,2243,2243,1.51,Premium,E,SI2,60.6,60.0,7.39,7.33,4.45,7365
2244,2244,2244,1.5,Premium,H,VS2,60.2,60.0,7.47,7.43,4.49,10291
2245,2245,2245,0.41,Ideal,E,VS1,60.9,57.0,4.78,4.84,2.92,1157
2246,2246,2246,0.42,Ideal,G,SI1,62.1,54.0,4.79,4.81,2.98,918
2247,2247,2247,0.31,Very Good,H,VS1,62.9,59.0,4.31,4.33,2.72,698
2248,2248,2248,0.36,Ideal,F,VS2,60.3,56.0,4.64,4.66,2.79,744
2249,2249,2249,0.34,Ideal,F,SI2,61.3,55.0,4.54,4.5,2.77,574
2250,2250,2250,1.5,Premium,H,SI1,61.3,58.0,7.43,7.4,4.55,10336
2251,2251,2251,0.3,Good,G,SI1,63.4,59.0,4.26,4.29,2.71,492
2252,2252,2252,1.66,Premium,J,VS2,62.9,59.0,7.54,7.45,4.72,8758
2253,2253,2253,0.7,Very Good,D,SI1,61.6,59.0,5.63,5.65,3.47,2731
2254,2254,2254,0.3,Very Good,D,SI2,63.0,57.0,4.28,4.31,2.71,447
2255,2255,2255,1.5,Good,J,VS2,62.9,59.0,7.22,7.3,4.55,7418
2256,2256,2256,0.4,Premium,D,SI2,62.0,59.0,4.74,4.77,2.95,874
2257,2257,2257,0.5,Good,D,SI1,63.7,60.0,5.03,5.04,3.22,1321
2258,2258,2258,0.32,Premium,H,VS2,62.4,58.0,4.32,4.37,2.71,449
2259,2259,2259,0.52,Ideal,E,SI2,61.7,56.0,5.16,5.2,3.2,1246
2260,2260,2260,0.42,Premium,D,SI2,62.9,58.0,4.75,4.72,2.98,898
2261,2261,2261,0.33,Ideal,G,VVS1,61.0,56.0,4.42,4.49,2.72,995
2262,2262,2262,1.91,Ideal,I,VS1,62.8,57.0,7.9,7.84,4.93,15335
2263,2263,2263,0.51,Ideal,D,VS1,61.6,56.0,5.13,5.16,3.17,1882
2264,2264,2264,0.72,Ideal,H,VS2,62.7,57.0,5.74,5.69,3.58,2175
2265,2265,2265,1.01,Very Good,E,VS2,62.8,56.0,6.33,6.46,4.02,6759
2266,2266,2266,2.02,Good,J,SI1,60.1,61.0,8.17,8.28,4.92,12621
2267,2267,2267,0.31,Very Good,F,IF,63.5,54.0,4.29,4.3,2.73,914
2268,2268,2268,1.06,Ideal,E,SI2,61.7,57.0,6.58,6.55,4.05,5319
2269,2269,2269,0.9,Good,D,SI1,63.1,56.0,6.14,6.18,3.89,4612
2270,2270,2270,0.31,Premium,F,VS2,62.6,58.0,4.33,4.35,2.71,672
2271,2271,2271,0.31,Very Good,J,VS1,62.9,58.0,4.28,4.3,2.7,452
2272,2272,2272,0.7,Premium,G,VS1,61.8,58.0,5.7,5.74,3.54,2612
2273,2273,2273,0.85,Ideal,J,SI1,62.9,56.0,6.0,6.08,3.79,1953
2274,2274,2274,1.09,Ideal,D,SI2,62.1,57.0,6.59,6.63,4.1,5657
2275,2275,2275,0.43,Premium,E,VS1,59.9,58.0,4.92,4.94,2.94,1177
2276,2276,2276,0.41,Ideal,G,IF,61.5,57.0,4.78,4.81,2.95,1367
2277,2277,2277,0.79,Ideal,E,VS2,62.4,56.0,5.93,5.9,3.68,3172
2278,2278,2278,0.4,Ideal,E,VS1,61.5,56.0,4.74,4.72,2.91,1125
2279,2279,2279,1.26,Ideal,J,VVS2,62.1,55.0,6.93,6.89,4.29,12342
2280,2280,2280,1.55,Premium,G,VS2,62.0,60.0,7.32,7.46,4.57,12843
2281,2281,2281,0.73,Premium,D,SI1,62.9,58.0,5.75,5.71,3.59,2886
2282,2282,2282,0.32,Ideal,I,VVS2,61.2,56.0,4.42,4.41,2.7,720
2283,2283,2283,0.31,Ideal,G,IF,62.7,56.0,4.37,4.31,2.72,959
2284,2284,2284,0.32,Ideal,I,VS1,61.9,55.6,4.41,4.44,2.74,529
2285,2285,2285,0.33,Ideal,J,VS2,61.8,57.0,4.48,4.44,2.76,557
2286,2286,2286,0.41,Premium,E,VS1,60.3,57.0,4.77,4.81,2.89,1079
2287,2287,2287,0.31,Ideal,G,VS2,62.4,54.0,4.33,4.35,2.71,544
2288,2288,2288,1.01,Very Good,E,VS1,63.1,54.0,6.39,6.33,4.01,9908
2289,2289,2289,0.9,Good,H,SI2,63.4,56.0,6.13,6.1,3.88,3093
2290,2290,2290,1.0,Premium,H,SI2,62.5,58.0,6.42,6.34,3.99,3790
2291,2291,2291,0.3,Ideal,D,SI2,62.1,56.0,4.28,4.32,2.67,604
2292,2292,2292,1.54,Premium,F,SI2,61.6,60.0,7.41,7.37,4.56,9391
2293,2293,2293,0.3,Very Good,H,VS2,62.6,56.0,4.27,4.32,2.69,491
2294,2294,2294,0.7,Ideal,E,VVS1,62.0,55.0,5.64,5.68,3.51,4065
2295,2295,2295,0.3,Ideal,G,VVS1,62.0,55.0,4.29,4.32,2.67,789
2296,2296,2296,0.7,Premium,F,SI2,62.8,58.0,5.68,5.63,3.55,2172
2297,2297,2297,0.35,Ideal,E,VS2,62.6,56.0,4.52,4.45,2.83,1113
2298,2298,2298,1.53,Premium,J,VS2,62.5,58.0,7.36,7.41,4.6,7730
